fileName,Roll,Year,Month,Day,Location,Latitude,Longitude,Altitude,pid_tn,pid_jpeg,pid_tiff,fiducial_proxy_type,focal_length
NAGAP_73V1_104,73V1,73,09,09,Sherman Glacier,60.55,145.1,unknown,urn:uuid:0ff5d2db-8ad9-480e-86ad-9052ddabffde,urn:uuid:7f61d43d-2c1e-47b1-a27b-20939976a03a,urn:uuid:c9c51f0b-43ec-4f76-b26a-50850dffbb86,block,152.4
NAGAP_73V1_105,73V1,73,09,09,Sherman Glacier,60.55,145.1,unknown,urn:uuid:052ee150-de49-4ed9-86d5-618c8faf801b,urn:uuid:a3186317-1a8c-4e3f-bf3b-395dae55a599,urn:uuid:a8da2540-e986-4b6e-bd38-8043f6264852,block,152.4
NAGAP_73V1_106,73V1,73,09,09,Sherman Glacier,60.55,145.1,unknown,urn:uuid:cbd7e1c1-66c3-403f-b9f1-1ef490470d18,urn:uuid:ab8d1287-d73e-4bbe-b0a8-4ff22506062c,urn:uuid:fa601090-aabb-476b-876d-5560b59fae52,block,152.4
NAGAP_73V1_107,73V1,73,09,09,Sherman Glacier,60.55,145.1,unknown,urn:uuid:7ec02eb7-b213-4015-bf9a-f53917ac3cc5,urn:uuid:fbbded64-98d0-43b0-ac89-c43b47c76c64,urn:uuid:7205e500-11f1-48fb-9b60-4d4667521a8f,block,152.4
NAGAP_73V1_108,73V1,73,09,09,Sherman Glacier,60.55,145.1,unknown,urn:uuid:cfadcbef-a243-4171-9b49-fd49ba111875,urn:uuid:549e8cb3-0564-43bf-b5b8-e8797bdff29e,urn:uuid:4ede9d41-26d3-4906-bc32-9586d15b9e2c,block,152.4
NAGAP_73V1_109,73V1,73,09,09,Sherman Glacier,60.55,145.1,unknown,urn:uuid:fd573fca-b91d-4de2-8ea3-d28bafcb75aa,urn:uuid:bc932c6a-f16e-4dc4-9fe7-338247e31e39,urn:uuid:e0630c51-0f60-4e13-9422-6f11070b79c2,block,152.4
NAGAP_73V1_110,73V1,73,09,09,Sherman Glacier,60.55,145.1,unknown,urn:uuid:e6b4ea7b-f63e-44bf-ae6f-2099bb2bfd3d,urn:uuid:741f0911-94ca-4e46-9b49-689fed5a3de2,urn:uuid:30baa3f7-e4d5-49da-b7fe-5fadb14b80b1,block,152.4
NAGAP_73V1_111,73V1,73,09,09,Goodwin Glacier,60.6,144.9166667,unknown,urn:uuid:37ece5e0-a5e6-468c-a7d5-70563c8bfb50,urn:uuid:a1ff0bc0-8db6-4ee5-a001-32c7bd8383c6,urn:uuid:0343ab51-84f3-4f2e-8355-a0049bcd09c1,block,152.4
NAGAP_73V1_112,73V1,73,09,09,Childs Glacier,60.66666667,144.8666667,unknown,urn:uuid:5e9ee412-66b3-4852-9df6-8781efb703cc,urn:uuid:73738c75-a7e6-4d5d-b712-381c7ee0d8a6,urn:uuid:597c7f57-eca0-4da6-9490-18a5f4c315e0,block,152.4
NAGAP_73V1_113,73V1,73,09,09,Childs Glacier,60.66666667,144.8666667,unknown,urn:uuid:51b33b48-c07e-4f36-8336-d0f4e519f5bc,urn:uuid:a7c52622-a24b-4048-9179-4b9cf2246cb4,urn:uuid:c32e0736-4cfd-4bdb-af39-99eae2ed3b2c,block,152.4
NAGAP_73V1_114,73V1,73,09,09,Childs Glacier,60.66666667,144.8666667,unknown,urn:uuid:9f232911-d0b6-40d2-9438-fcef7481c4cd,urn:uuid:31ce2466-adff-45b9-bf05-c4ee6829f676,urn:uuid:e4273c77-1be8-474b-8e5d-da0067476c17,block,152.4
NAGAP_73V1_115,73V1,73,09,09,Childs Glacier,60.66666667,144.8666667,unknown,urn:uuid:07c5d9fb-462a-4691-a258-336763dbb4d5,urn:uuid:d5ed6104-cf4a-404b-a0fc-38f054dc6cd1,urn:uuid:ad54e93b-2a8d-4fe9-a528-b28ebeaad644,block,152.4
NAGAP_73V1_116,73V1,73,09,09,Childs Glacier,60.66666667,144.8666667,unknown,urn:uuid:465df6f2-456d-40de-80df-e5377a44af80,urn:uuid:7610da30-f2fb-4eac-959f-3e31956abecd,urn:uuid:25fcc110-cf93-4316-a900-7a7d315864eb,block,152.4
NAGAP_73V1_117,73V1,73,09,09,Childs Glacier,60.66666667,144.8666667,unknown,urn:uuid:a1b9522e-54f1-4c34-b9fa-9bb41f2dc4bf,urn:uuid:b141ccb1-59e9-47f9-a096-ca7eb75f48f7,urn:uuid:ab129fdd-3dff-4dac-a829-7777ced09049,block,152.4
NAGAP_73V1_118,73V1,73,09,09,Miles Glacier,60.61666667,144.1166667,unknown,urn:uuid:54e20a6d-5260-40b4-827f-0b646692ce70,urn:uuid:f38eb3cf-51df-4c57-acd6-b5babfd39b1d,urn:uuid:a17c6716-1873-4e50-a117-d8df8a453a7a,block,152.4
NAGAP_73V1_119,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:8f4f8cce-8d01-4690-b84b-a7e82a0903f0,urn:uuid:48aabfa8-223d-449f-acb2-16ca39810164,urn:uuid:6eeae819-a29e-479d-adcf-57fa6b86e60f,block,152.4
NAGAP_73V1_120,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:841d48b1-40cd-4461-af69-c77915b3d953,urn:uuid:5a25e858-86a7-40fc-acdd-35fc9baa6ed0,urn:uuid:b81f943e-4e0f-4715-a5bb-5acd1edf5bfd,block,152.4
NAGAP_73V1_121,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:51c8ddf4-25ff-422b-98c3-2bc456520dce,urn:uuid:f18a4bcc-757c-4ffb-a5f8-322814218447,urn:uuid:ffed45d3-0ec6-4bc6-99f9-54b02dcaced5,block,152.4
NAGAP_73V1_122,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:e5cf7f50-bc53-4817-b6f6-e9d6e50337cb,urn:uuid:3497e8cf-3623-4c43-b359-d1a987f31f8b,urn:uuid:85a1538b-dd82-4f7b-9ab5-595a18bad2a5,block,152.4
NAGAP_73V1_123,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:7721af48-5ea1-4ee3-b550-ead34b760cc2,urn:uuid:cbe288ec-10bb-4f6a-a640-ff77ce930908,urn:uuid:21e69835-52f0-4d14-af05-d81f8ec153b1,block,152.4
NAGAP_73V1_124,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:696e28db-d9b6-4caa-bf3c-02642e260e8e,urn:uuid:db2add6c-6473-4e00-9a57-c41f9b0fdd94,urn:uuid:18170b4b-82ce-49e3-92a8-98f2dd1d4018,block,152.4
NAGAP_73V1_125,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:d96a5e13-988d-4159-82b8-5aec696ff5bc,urn:uuid:f050b9e5-55ca-4fda-8e58-d5f052c21109,urn:uuid:d3dcb8fa-128c-445d-a7a3-2a99681d5d97,block,152.4
NAGAP_73V1_126,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:e44eedab-4a72-4312-8a18-5e7110e9e8f0,urn:uuid:156786ae-3cfc-4de1-9a6e-891b7c9aeeef,urn:uuid:3fe9df0e-fa10-4051-a77c-49f5a3d52b7e,block,152.4
NAGAP_73V1_127,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:812ce9d2-0158-41f2-8337-a16534c59fc3,urn:uuid:308afd5c-c9fe-4bc0-bc6f-542abe343b40,urn:uuid:95de25bf-0bd0-423f-8a5f-f33f62d5176a,block,152.4
NAGAP_73V1_128,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:3b733565-1633-4f53-8e37-267753980498,urn:uuid:16b88594-b6fd-4f68-9501-8bcd2e0a10da,urn:uuid:6e8b929a-4212-48b8-8c70-2ec3309dba03,block,152.4
NAGAP_73V1_129,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:87bf0765-2be2-4326-80ea-597722bcca95,urn:uuid:8bd1a214-9d65-41dc-bf77-7fe8a160ea98,urn:uuid:a41ffb0c-4c01-4675-a4af-4b64c334818e,block,152.4
NAGAP_73V1_130,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:d7425761-1057-4fa8-a7c1-89ccc06958fc,urn:uuid:e6bec104-66db-4d95-94ad-1df50db79d5b,urn:uuid:b14cfcde-1490-4372-a19e-ef33c0649954,block,152.4
NAGAP_73V1_131,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:39c2f1c2-b541-45c4-9770-52d6ddaef0f4,urn:uuid:447d6211-dab5-4571-a81a-46ab7264a18d,urn:uuid:7c8861d5-8b29-4df5-bd75-7cdd540c91d8,block,152.4
NAGAP_73V1_132,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:449eb25a-10f1-47eb-bde7-d0d490b428b1,urn:uuid:7f6a9243-4986-4099-9a13-9c851387fd8c,urn:uuid:dfa0ccf7-fd08-40ab-8eeb-05ec7f1d081f,block,152.4
NAGAP_73V1_133,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:6902b5a1-e8a6-4c4d-b4e4-da74f21149b0,urn:uuid:82f4c5ba-1fc2-4c2a-9d54-25b2c15dbfe0,urn:uuid:28af9ad0-b694-442a-9060-222b303f6a2f,block,152.4
NAGAP_73V1_134,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:99474e03-e823-4a88-af81-35e1e7871435,urn:uuid:d1a9d248-32d4-4ea6-a175-1055b19a3f72,urn:uuid:658f6996-17dc-4adf-b7ec-74a13ca33f4a,block,152.4
NAGAP_73V1_135,73V1,73,09,09,Tazlina Glacier,61.41666667,146.4833333,unknown,urn:uuid:e8c89c9c-972e-4e63-94bb-f2c5b1096f3c,urn:uuid:e0b866dc-5c00-48e8-ab5b-4145371adbb0,urn:uuid:c6ece717-5fe5-4c1b-9154-d4173c51262c,block,152.4
NAGAP_73V1_136,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:2144648c-d91d-4596-a0ed-10a210cde5e4,urn:uuid:209fc661-dfca-4bd0-abbe-a3b318ed3eb7,urn:uuid:d8460347-293a-4138-9bf8-4c40a8ef862a,block,152.4
NAGAP_73V1_137,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:486e2fb1-6982-4b44-8b5f-8249ff9b5aae,urn:uuid:00866801-435d-40aa-82d2-6ed809e773ac,urn:uuid:43993c3a-beff-4cb1-ab08-7d74dd4aada6,block,152.4
NAGAP_73V1_138,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:d42192b9-c799-4ec1-96a9-bfb876d247d8,urn:uuid:479275e3-b907-459b-a5a6-3548aebc46ce,urn:uuid:ebd2883f-0a74-4512-987f-2b21ceb9f078,block,152.4
NAGAP_73V1_139,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:74ab1243-cc43-4557-bf44-1133fd70cd65,urn:uuid:bd01e679-e0d8-45db-a3f0-8299c99f26dd,urn:uuid:5ae37853-b300-4ffe-bc64-2544a40baf3b,block,152.4
NAGAP_73V1_140,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:fb02a576-1fec-46c0-938e-8310eac69f10,urn:uuid:c100c9fa-7969-490d-80df-e3ec4a671c7c,urn:uuid:c630f7f3-d4c3-409f-8f4f-9191ac89710b,block,152.4
NAGAP_73V1_141,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:6df94908-44c9-4453-8a5f-0b4a2663ea6c,urn:uuid:df116cce-4bfb-465e-9642-0e0cdacba287,urn:uuid:be078dbc-c103-427b-896a-05acac638561,block,152.4
NAGAP_73V1_142,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:40723e2e-92b4-4f7e-a042-ca587c8d4af9,urn:uuid:17f5aacc-b316-4fdf-a706-fdef8df8f249,urn:uuid:24d1e0cd-1469-414c-a345-a477f073a32c,block,152.4
NAGAP_73V1_143,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:47a50428-47e4-4859-a3b7-b347ad57b5f1,urn:uuid:ca500bdb-e5d7-4f2c-9496-7780ba7db23c,urn:uuid:0888673b-1e3f-4ca8-aee4-35bd44b401f9,block,152.4
NAGAP_73V1_144,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:56e20e1e-4170-46b0-83d3-ec56d83f599d,urn:uuid:f848d741-0784-4b24-8c0d-ad8be66af01e,urn:uuid:5dd7a644-9a97-431c-837d-13f8f295391e,block,152.4
NAGAP_73V1_145,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:08408bfb-c989-4748-a68b-bafe31081391,urn:uuid:9ca4a07a-a21f-4207-9813-298a28b890ea,urn:uuid:7b47a33d-946d-4db4-a875-094453612638,block,152.4
NAGAP_73V1_146,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:dd18d37a-f8dd-4189-b933-ff7f5b4a98a3,urn:uuid:aca4e455-9794-4d51-b2e7-1898ef8f8a4e,urn:uuid:097e2f34-4dfd-4f18-b4a9-6a3e7408f530,block,152.4
NAGAP_73V1_147,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:51fd9859-3ef8-4eee-bb85-707f7164527a,urn:uuid:725773cb-f3ae-4a7a-bf07-a38d4b336a0c,urn:uuid:ec627338-93b1-4e55-a2df-4bf7b57237b8,block,152.4
NAGAP_73V1_148,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:4c50eae0-6eee-47fe-a718-4019e96086cf,urn:uuid:2925e7bb-fa51-48fa-9dfd-2b3e3ea1b984,urn:uuid:18954526-e315-426d-887b-a5db1c3181a3,block,152.4
NAGAP_73V1_149,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:c36d2136-311d-4565-90dd-3e8c7a72a45c,urn:uuid:adce4a6d-f405-4136-b81b-c1628ef5143f,urn:uuid:36bdb97c-2a84-4237-acf9-ff4b9e6dbab7,block,152.4
NAGAP_73V1_150,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:2b2c3ea4-013b-4805-b6ee-e8c3c8407308,urn:uuid:6ed50960-69a5-4197-b091-7e31395ca7b2,urn:uuid:637d62f4-b06a-40d2-bfc4-14484b2bca62,block,152.4
NAGAP_73V1_151,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:661f5f2b-90f3-47da-9986-974550f61033,urn:uuid:ac7f9b71-0226-4e8c-9916-b5d4a1f453e4,urn:uuid:91d21560-7854-43be-9768-53e05fe60580,block,152.4
NAGAP_73V1_152,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:52b7ef51-a953-4c2d-8d41-495881704bb6,urn:uuid:ed96170a-2fd1-492a-900f-48181b16959c,urn:uuid:7c563e85-df00-437c-9f90-efb6d00823bf,block,152.4
NAGAP_73V1_153,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:bf7edae4-55fe-45f2-a149-c7b0e2a48441,urn:uuid:eb95511d-50c6-405e-9579-88b688b1db0f,urn:uuid:de9d26b6-7112-455d-9130-cd8344058827,block,152.4
NAGAP_73V1_154,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:5e2141f2-b198-41a4-a94d-3fceb0c44a4a,urn:uuid:a3dc8fb6-aaf6-4132-8abd-715714ac3987,urn:uuid:509ac00f-bc0f-43c8-9ec3-fd9cd37ac89b,block,152.4
NAGAP_73V1_155,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:43746cb8-92bb-47da-8205-4c6a27f8320f,urn:uuid:1b4843c8-2711-446f-a8cb-cff63aea2adb,urn:uuid:25120e88-f27a-4ad0-ad68-bf4a1fd80852,block,152.4
NAGAP_73V1_156,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:9f3f4684-2f4d-4dae-9d05-b8937aaa3ac5,urn:uuid:ef1f8a51-d4a7-45a3-9dd4-fcb7ef954dcd,urn:uuid:d100de37-d4e4-495a-9821-725de87f41ee,block,152.4
NAGAP_73V1_157,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:3a96dc0e-c38f-46bf-a276-331ce0badb2d,urn:uuid:ad343669-8b2e-4e72-a67f-0558ef434f6c,urn:uuid:4e9d0912-c191-4711-89ad-0665a11b1f24,block,152.4
NAGAP_73V1_158,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:dc958ecb-875d-4a5b-9bd2-e5cad1401d8c,urn:uuid:da4de9c9-6236-455a-abb3-2ebce7f780d1,urn:uuid:65de8e0e-8b8c-4dd0-9d5f-9929b875a5e1,block,152.4
NAGAP_73V1_159,73V1,73,09,09,Columbia Glacier,60.98333333,146.5833333,unknown,urn:uuid:9a42bc89-7919-49b0-836d-ea2aba7712fc,urn:uuid:b3998fc7-1e32-4074-85e8-561d9561e8cf,urn:uuid:efb01d89-a9d4-4c48-b095-9af380ce1715,block,152.4
NAGAP_73V1_160,73V1,73,09,09,Yale Glacier,61.28333333,147.4666667,unknown,urn:uuid:1ca232c3-d6cd-4919-b721-16c4c2e73d24,urn:uuid:0547d7f4-d820-4695-bcd7-50bb5f5a239e,urn:uuid:08c8b055-2cc5-4e61-bb82-620bbbbb50f6,block,152.4
NAGAP_73V1_161,73V1,73,09,09,Yale Glacier,61.28333333,147.4666667,unknown,urn:uuid:804ca906-ddbe-40b6-b450-df31928c8d05,urn:uuid:e85b1b51-7ef6-430e-b1f4-67e8055139c2,urn:uuid:9a126ec8-6b55-4a9c-a1f4-08c68fff525e,block,152.4
NAGAP_73V1_162,73V1,73,09,09,Yale Glacier,61.28333333,147.4666667,unknown,urn:uuid:ab13e81b-3123-4f08-b6b6-fa3f99200b4c,urn:uuid:052d2018-e6a5-437c-a061-69a9f0eb7c45,urn:uuid:607cf71c-ce96-46e0-90c3-71276f8017b6,block,152.4
NAGAP_73V1_163,73V1,73,09,09,Yale Glacier,61.28333333,147.4666667,unknown,urn:uuid:41544690-941e-4e0b-a6ef-ae3170668d65,urn:uuid:4667cb91-ea76-4187-be88-1deb15e6e851,urn:uuid:60088b35-1037-4faa-87e5-233a0f9fb086,block,152.4
NAGAP_73V1_164,73V1,73,09,09,Yale Glacier,61.28333333,147.4666667,unknown,urn:uuid:04caf4ee-e531-4ae8-860b-c41f4f7f775a,urn:uuid:2b2453f6-68a7-493e-9880-cd60614d5916,urn:uuid:be022a4a-2c70-4d05-9d90-ee91a0bf9047,block,152.4
NAGAP_73V1_165,73V1,73,09,09,Yale Glacier,61.28333333,147.4666667,unknown,urn:uuid:40dd9fea-7849-4730-8e3a-58c6044b8fda,urn:uuid:aca69eba-e07c-4803-a08f-cf6123b0a05a,urn:uuid:320edb83-aae1-493a-81b5-a273b11f78e2,block,152.4
NAGAP_73V1_166,73V1,73,09,09,Harvard Glacier,61.38333333,147.4333333,unknown,urn:uuid:e7cec128-9f24-4f15-81d8-34dc8f960776,urn:uuid:ae8416e0-c37b-43b8-be3c-edd296054a0b,urn:uuid:61c1d58e-6bce-4e56-bd6c-1b94fcb7b1a1,block,152.4
NAGAP_73V1_167,73V1,73,09,09,Harvard Glacier,61.38333333,147.4333333,unknown,urn:uuid:82e27e1b-32ff-4a7c-ad7b-8036b0495fea,urn:uuid:0d3fb6e5-40a5-4f02-84fc-6d84325e2d49,urn:uuid:9f401cf8-a7ca-47d7-958e-0a0fadff9a42,block,152.4
NAGAP_73V1_168,73V1,73,09,09,Harvard Glacier,61.38333333,147.4333333,unknown,urn:uuid:b7f42aca-052d-4017-b492-112a7859f5c3,urn:uuid:690dce5c-2369-40b2-ad0b-c7ec8db89fbd,urn:uuid:8199ecb4-3389-4191-ad98-1ace46264295,block,152.4
NAGAP_73V1_169,73V1,73,09,09,Harvard Glacier,61.38333333,147.4333333,unknown,urn:uuid:e9216727-483e-4418-a2d2-a6cf12b31b54,urn:uuid:1951210e-8d5b-48f1-ae8b-520a5c74b37a,urn:uuid:ef923215-10f8-4f1a-b2c6-8fdc5ec8db4f,block,152.4
NAGAP_73V1_170,73V1,73,09,09,Smith Glacier,61.26666667,147.7666667,unknown,urn:uuid:2249d4f3-7598-4f48-bd29-08b286f7126e,urn:uuid:293b765a-92e6-4aaf-990a-b1cb37e0f53f,urn:uuid:1efc470e-f76f-4ac0-bdb2-d86128591944,block,152.4
NAGAP_73V1_171,73V1,73,09,09,Smith Glacier,61.26666667,147.7666667,unknown,urn:uuid:8be7b307-bbf8-45e7-ae01-430cd2285d20,urn:uuid:ab07da0b-39b9-40a7-9ffb-fcc23b8a903f,urn:uuid:46fbbb14-b1e2-4824-ad30-d931a0bb47fb,block,152.4
NAGAP_73V1_172,73V1,73,09,09,Bryn Mawr Glacier,61.23333333,147.8166667,unknown,urn:uuid:b8e5fb67-6453-43d3-a61c-791d85e9eae6,urn:uuid:8586ff77-5b80-41a7-bab9-85a82f7609c7,urn:uuid:7ddfa869-5c22-4af4-a1ed-068d93f95827,block,152.4
NAGAP_73V1_173,73V1,73,09,09,Vassar Glacier,61.2,147.85,unknown,urn:uuid:259d59cd-7dcc-4ca0-9d92-bd4e84c570f2,urn:uuid:62095ce6-f953-49cc-990a-45a8b8c5b125,urn:uuid:bc941bde-c5a0-492a-86ca-4dcd499c8035,block,152.4
NAGAP_73V1_174,73V1,73,09,09,Wellesley Glacier,61.18333333,147.9166667,unknown,urn:uuid:ed1fc354-f93b-4237-827c-0bc073901c57,urn:uuid:aa83cca5-9fa4-41ef-89cc-94de082bb4c9,urn:uuid:0f154686-dd5e-4085-b0b9-38790e666d74,block,152.4
NAGAP_73V1_175,73V1,73,09,09,Barry Glacier,61.18333333,148.0333333,unknown,urn:uuid:052090fe-04ac-494f-b30d-3c538e5ce9dd,urn:uuid:bacc86dd-41e8-4976-a14b-0bbe648d0622,urn:uuid:320de729-23bd-43f7-adf7-449e7471e3ba,block,152.4
NAGAP_73V1_176,73V1,73,09,09,Barry Glacier,61.18333333,148.0333333,unknown,urn:uuid:f91eb1ed-d878-4cce-ba73-8369891ef458,urn:uuid:f72d7e99-95c0-4803-b021-86e8a92b8613,urn:uuid:6dc285e7-7429-4fa2-b11f-537167a69539,block,152.4
NAGAP_73V1_177,73V1,73,09,09,Barry Glacier,61.18333333,148.0333333,unknown,urn:uuid:738a697d-df3f-45d7-8630-6a6db64b01d2,urn:uuid:c496b774-4bd9-4c78-acbd-7b21ed89dd0f,urn:uuid:3ffd1442-ce9d-43a1-ab1a-009246d35d6b,block,152.4
NAGAP_73V1_178,73V1,73,09,09,Barry Glacier,61.18333333,148.0333333,unknown,urn:uuid:e454ae04-5eb8-46f4-9f49-066702e0017d,urn:uuid:fe4a5fa2-ae85-4302-b3f5-27199d4c0ad2,urn:uuid:b2c63434-7a92-45da-b8de-044c8c317c1c,block,152.4
NAGAP_73V1_179,73V1,73,09,09,Serpentine Glacier,61.11666667,148.2666667,unknown,urn:uuid:7d4ef493-9503-425e-a6fa-e23c673338ca,urn:uuid:e7dc8037-2a9a-4580-b1ed-338532909d9a,urn:uuid:4293953d-5bd3-4877-bc6c-cdfaef0ccc18,block,152.4
NAGAP_73V1_180,73V1,73,09,09,Serpentine Glacier,61.11666667,148.2666667,unknown,urn:uuid:d99f2896-03b6-48ea-aada-e76519045748,urn:uuid:965bb627-036e-42cd-88d2-58d474bf3ae7,urn:uuid:1fa484a4-2214-48c6-b42e-ba0db022b00d,block,152.4
NAGAP_73V1_181,73V1,73,09,09,Serpentine Glacier,61.11666667,148.2666667,unknown,urn:uuid:4b093df9-9071-4f5e-99b2-e3641dc209dc,urn:uuid:92610793-0be0-41dd-be19-5340fb70702e,urn:uuid:f7177d91-fda6-490d-b10f-df9e71e18fc2,block,152.4
NAGAP_73V1_182,73V1,73,09,09,Cataract Glacier,61.01666667,148.4,unknown,urn:uuid:0ae91bf2-2722-4252-89ae-0c10c758a59e,urn:uuid:747a85b1-a512-4b60-9b1a-0246639c7c19,urn:uuid:07818ace-b791-4db3-8c37-d9521706d287,block,152.4
NAGAP_73V1_183,73V1,73,09,09,Surprise Glacier,61.0,148.5166667,unknown,urn:uuid:1a369f97-b046-4e7a-bf55-207c3733bc4c,urn:uuid:f22f1826-cb08-4c7c-a346-6ec5468acfe7,urn:uuid:a69fca0f-d44b-49c2-b769-1201132ba43d,block,152.4
NAGAP_73V1_184,73V1,73,09,09,Surprise Glacier,61.0,148.5166667,unknown,urn:uuid:3d46943c-1660-4c2e-b970-dbd1cb3c9c88,urn:uuid:48e2c65c-3cc1-431f-83e7-5c482e5a0737,urn:uuid:e68def64-1575-4d93-ae9f-36ffa78fbcfa,block,152.4
NAGAP_73V1_185,73V1,73,09,09,Surprise Glacier,61.0,148.5166667,unknown,urn:uuid:07d8dbb8-95f3-485d-8459-ee2a8c2bcfe5,urn:uuid:51d4fb1a-b243-4462-a229-a2d205badb99,urn:uuid:d0957b9f-e4b7-440b-bcca-bd8c38856271,block,152.4
NAGAP_73V1_186,73V1,73,09,09,Colony Glacier,61.21666667,148.4833333,unknown,urn:uuid:3353c583-8ccb-49d4-bb7b-8d9ac32bffcb,urn:uuid:797abec9-0c5b-42ff-b963-60f71dbda560,urn:uuid:eef260bf-9b30-468e-83e3-0816f967c88b,block,152.4
NAGAP_73V1_187,73V1,73,09,09,Colony Glacier,61.21666667,148.4833333,unknown,urn:uuid:11605815-de5b-47eb-a90e-983e8f0e353e,urn:uuid:a5f41295-8d9b-42b2-96eb-ea225d98128c,urn:uuid:3af025eb-f84a-4dc5-bd08-3bcd4507383e,block,152.4
NAGAP_73V1_188,73V1,73,09,09,Colony Glacier,61.21666667,148.4833333,unknown,urn:uuid:8b581cd5-2830-4bea-b0b3-e731e0df8d76,urn:uuid:4263166e-2da6-49d6-bffe-a95e6f9e309a,urn:uuid:e48a9463-3b41-4e48-971c-e351c477caae,block,152.4
NAGAP_73V1_189,73V1,73,09,09,Colony Glacier,61.21666667,148.4833333,unknown,urn:uuid:88059048-6c4e-4b67-bb10-9f27a35fab4a,urn:uuid:87723edb-159a-45bb-a2b8-d008666eea14,urn:uuid:967a8b09-5097-4a56-ba19-5c415e5c4630,block,152.4
NAGAP_73V1_190,73V1,73,09,09,Knik Glacier,61.36666667,148.2833333,unknown,urn:uuid:8850d37f-13ac-4013-bfb3-7f6f16e10666,urn:uuid:069cbffd-4adf-4d93-84ea-170bbcc98bd3,urn:uuid:aad3effe-b884-401a-977a-51129ee305df,block,152.4
NAGAP_73V1_191,73V1,73,09,09,Knik Glacier,61.36666667,148.2833333,unknown,urn:uuid:22e8de69-499f-4bcf-9703-bf91890c3543,urn:uuid:418c6c24-e04b-421e-b83f-21dd9dc86214,urn:uuid:d5024ffc-fc6a-44e3-a1a1-85719ec8f0c8,block,152.4
NAGAP_73V1_192,73V1,73,09,09,Knik Glacier,61.36666667,148.2833333,unknown,urn:uuid:c145491a-faf1-4342-b90d-dea349689173,urn:uuid:e83845a0-ac08-4cef-a19f-018b18ea806b,urn:uuid:7b6dbbf8-88ac-40cd-87b9-d8116706c098,block,152.4
